,Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Month,Order Year
2523,OD2524,Arutra,"Eggs, Meat & Fish",Chicken,Chennai,2018-08-16,South,517,0.12,155.1,Tamil Nadu,8,2018
2524,OD2525,Verma,Bakery,Cakes,Krishnagiri,2015-07-28,South,1745,0.16,244.3,Tamil Nadu,7,2015
2525,OD2526,Arvind,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-05-06,South,771,0.14,185.04,Tamil Nadu,5,2018
2526,OD2527,Alan,Fruits & Veggies,Organic Fruits,Dindigul,2015-07-28,South,1726,0.33,776.7,Tamil Nadu,7,2015
2527,OD2528,Yusuf,Oil & Masala,Masalas,Dindigul,2015-06-30,South,1897,0.3,455.28,Tamil Nadu,6,2015
2528,OD2529,Vince,"Eggs, Meat & Fish",Eggs,Namakkal,2016-03-22,South,2404,0.33,1033.72,Tamil Nadu,3,2016
2529,OD2530,Aditi,Snacks,Noodles,Tirunelveli,2018-08-16,South,907,0.32,199.54,Tamil Nadu,8,2018
2530,OD2531,Ravi,Fruits & Veggies,Organic Vegetables,Nagercoil,2017-10-28,South,1905,0.34,495.3,Tamil Nadu,10,2017
2531,OD2532,Amrish,Oil & Masala,Spices,Salem,2015-03-31,South,640,0.23,102.4,Tamil Nadu,3,2015
2532,OD2533,Esther,"Eggs, Meat & Fish",Mutton,Krishnagiri,2018-05-06,South,2260,0.24,542.4,Tamil Nadu,5,2018
2533,OD2534,Veronica,Bakery,Cakes,Dharmapuri,2018-07-21,West,1872,0.18,149.76,Tamil Nadu,7,2018
2534,OD2535,Muneer,Food Grains,Atta & Flour,Karur,2017-12-11,West,2111,0.26,232.21,Tamil Nadu,12,2017
2535,OD2536,Haseena,Food Grains,Dals & Pulses,Dharmapuri,2016-10-31,West,2323,0.31,1045.35,Tamil Nadu,10,2016
2536,OD2537,Sudeep,Oil & Masala,Spices,Tirunelveli,2018-11-24,West,2396,0.17,431.28,Tamil Nadu,11,2018
2537,OD2538,Sundar,Food Grains,Organic Staples,Salem,2015-09-13,West,1479,0.13,354.96,Tamil Nadu,9,2015
2538,OD2539,Amy,Beverages,Health Drinks,Karur,2017-10-22,West,1474,0.23,619.08,Tamil Nadu,10,2017
2539,OD2540,Vinne,Snacks,Noodles,Karur,2017-12-11,West,2495,0.31,499.0,Tamil Nadu,12,2017
2540,OD2541,Amrish,Food Grains,Rice,Madurai,2015-09-13,West,984,0.13,314.88,Tamil Nadu,9,2015
2541,OD2542,Vidya,"Eggs, Meat & Fish",Mutton,Kanyakumari,2017-12-11,West,1282,0.31,461.52,Tamil Nadu,12,2017
2542,OD2543,Harish,Bakery,Cakes,Vellore,2018-03-30,West,607,0.19,157.82,Tamil Nadu,3,2018
2543,OD2544,Veena,Fruits & Veggies,Fresh Vegetables,Vellore,2016-06-04,West,888,0.18,71.04,Tamil Nadu,6,2016
2544,OD2545,Esther,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2016-06-04,West,512,0.15,71.68,Tamil Nadu,6,2016
2545,OD2546,Shah,Food Grains,Dals & Pulses,Dindigul,2017-10-08,West,696,0.2,118.32,Tamil Nadu,10,2017
2546,OD2547,Muneer,Snacks,Chocolates,Perambalur,2018-09-17,West,1499,0.28,119.92,Tamil Nadu,9,2018
2547,OD2548,Esther,Food Grains,Rice,Vellore,2016-10-17,West,1925,0.27,500.5,Tamil Nadu,10,2016
2548,OD2549,Sabeela,Food Grains,Rice,Perambalur,2016-10-31,West,670,0.15,154.1,Tamil Nadu,10,2016
2549,OD2550,Malik,Fruits & Veggies,Organic Vegetables,Virudhunagar,2018-01-30,West,2147,0.23,493.81,Tamil Nadu,1,2018
2550,OD2551,Ram,"Eggs, Meat & Fish",Eggs,Krishnagiri,2015-09-13,West,1152,0.22,414.72,Tamil Nadu,9,2015
2551,OD2552,Esther,Beverages,Health Drinks,Chennai,2016-10-31,West,1136,0.29,454.4,Tamil Nadu,10,2016
2552,OD2553,Arvind,"Eggs, Meat & Fish",Eggs,Madurai,2018-08-13,West,2464,0.22,813.12,Tamil Nadu,8,2018
2553,OD2554,Amrish,Beverages,Soft Drinks,Dindigul,2017-10-22,West,1911,0.17,114.66,Tamil Nadu,10,2017
2554,OD2555,Adavan,Food Grains,Organic Staples,Bodi,2017-09-26,West,2459,0.24,786.88,Tamil Nadu,9,2017
2555,OD2556,Jonas,Fruits & Veggies,Organic Vegetables,Bodi,2018-05-11,West,2361,0.23,708.3,Tamil Nadu,5,2018
2556,OD2557,Ram,Oil & Masala,Spices,Vellore,2018-06-11,West,2245,0.11,359.2,Tamil Nadu,6,2018
2557,OD2558,Aditi,Beverages,Health Drinks,Viluppuram,2015-10-19,West,2290,0.17,755.7,Tamil Nadu,10,2015
2558,OD2559,Haseena,Bakery,Breads & Buns,Tenkasi,2018-12-03,West,1666,0.26,299.88,Tamil Nadu,12,2018
2559,OD2560,Sharon,Bakery,Biscuits,Namakkal,2018-09-11,West,2002,0.27,440.44,Tamil Nadu,9,2018
2560,OD2561,Hussain,Food Grains,Atta & Flour,Dharmapuri,2017-12-11,West,1097,0.2,131.64,Tamil Nadu,12,2017
2561,OD2562,Haseena,Food Grains,Atta & Flour,Dindigul,2017-09-26,West,1301,0.2,169.13,Tamil Nadu,9,2017
2562,OD2563,Anu,"Eggs, Meat & Fish",Mutton,Kanyakumari,2018-08-13,West,1958,0.18,215.38,Tamil Nadu,8,2018
2563,OD2564,Ravi,Oil & Masala,Edible Oil & Ghee,Namakkal,2018-12-13,West,683,0.31,184.41,Tamil Nadu,12,2018
2564,OD2565,Ganesh,Snacks,Noodles,Karur,2016-10-31,West,2171,0.17,434.2,Tamil Nadu,10,2016
2565,OD2566,Amrish,Bakery,Breads & Buns,Bodi,2017-11-04,West,1344,0.28,188.16,Tamil Nadu,11,2017
2566,OD2567,Sheeba,Fruits & Veggies,Organic Vegetables,Madurai,2016-11-05,West,1790,0.17,393.8,Tamil Nadu,11,2016
2567,OD2568,Veena,Food Grains,Organic Staples,Nagercoil,2018-08-13,West,1768,0.18,88.4,Tamil Nadu,8,2018
2568,OD2569,Haseena,Oil & Masala,Spices,Kanyakumari,2018-09-11,West,1355,0.18,311.65,Tamil Nadu,9,2018
2569,OD2570,Vidya,Beverages,Soft Drinks,Dindigul,2017-09-26,West,734,0.22,176.16,Tamil Nadu,9,2017
2570,OD2571,Peer,Bakery,Biscuits,Ooty,2016-10-31,West,790,0.15,110.6,Tamil Nadu,10,2016
2571,OD2572,Willams,Food Grains,Atta & Flour,Salem,2015-09-13,West,2206,0.3,176.48,Tamil Nadu,9,2015
2572,OD2573,Amy,Bakery,Cakes,Trichy,2017-09-26,West,2216,0.24,642.64,Tamil Nadu,9,2017
2573,OD2574,Adavan,Fruits & Veggies,Organic Vegetables,Karur,2018-05-11,West,1702,0.31,374.44,Tamil Nadu,5,2018
2574,OD2575,Sabeela,Food Grains,Dals & Pulses,Vellore,2018-08-13,West,1753,0.17,280.48,Tamil Nadu,8,2018
2575,OD2576,Ganesh,Snacks,Chocolates,Karur,2016-04-05,West,1511,0.23,468.41,Tamil Nadu,4,2016
2576,OD2577,Veena,Oil & Masala,Masalas,Dharmapuri,2018-09-11,West,1027,0.22,92.43,Tamil Nadu,9,2018
2577,OD2578,James,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,2017-12-11,West,1746,0.1,174.6,Tamil Nadu,12,2017
2578,OD2579,Mathew,Fruits & Veggies,Organic Fruits,Dindigul,2016-08-08,West,1278,0.17,319.5,Tamil Nadu,8,2016
2579,OD2580,Adavan,Fruits & Veggies,Organic Fruits,Chennai,2016-08-08,West,585,0.26,175.5,Tamil Nadu,8,2016
2580,OD2581,Esther,Oil & Masala,Edible Oil & Ghee,Theni,2018-05-11,West,1083,0.25,108.3,Tamil Nadu,5,2018
2581,OD2582,Sundar,"Eggs, Meat & Fish",Chicken,Chennai,2017-12-11,West,1638,0.27,196.56,Tamil Nadu,12,2017
2582,OD2583,Sudeep,"Eggs, Meat & Fish",Chicken,Theni,2016-10-31,West,2452,0.27,539.44,Tamil Nadu,10,2016
2583,OD2584,Roshan,Fruits & Veggies,Fresh Vegetables,Theni,2015-10-16,West,1030,0.28,144.2,Tamil Nadu,10,2015
2584,OD2585,Arutra,Snacks,Chocolates,Dindigul,2016-11-05,West,2002,0.18,740.74,Tamil Nadu,11,2016
2585,OD2586,Amy,Fruits & Veggies,Fresh Fruits,Salem,2017-04-14,West,782,0.14,273.7,Tamil Nadu,4,2017
2586,OD2587,Kumar,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2017-12-11,West,1757,0.13,404.11,Tamil Nadu,12,2017
2587,OD2588,Jonas,Bakery,Cakes,Salem,2017-11-18,West,639,0.28,261.99,Tamil Nadu,11,2017
2588,OD2589,Veronica,Fruits & Veggies,Organic Fruits,Dharmapuri,2018-09-11,West,1279,0.33,76.74,Tamil Nadu,9,2018
2589,OD2590,Sudeep,Fruits & Veggies,Organic Vegetables,Trichy,2017-12-11,West,1495,0.15,478.4,Tamil Nadu,12,2017
2590,OD2591,Muneer,Food Grains,Dals & Pulses,Chennai,2015-06-21,West,2370,0.32,568.8,Tamil Nadu,6,2015
2591,OD2592,Veronica,Food Grains,Dals & Pulses,Bodi,2017-03-08,West,2437,0.17,243.7,Tamil Nadu,3,2017
2592,OD2593,Akash,Food Grains,Rice,Theni,2015-06-22,West,1173,0.32,129.03,Tamil Nadu,6,2015
2593,OD2594,Surya,Food Grains,Organic Staples,Trichy,2016-07-10,West,1561,0.27,249.76,Tamil Nadu,7,2016
2594,OD2595,Shah,"Eggs, Meat & Fish",Eggs,Ooty,2018-12-02,West,1471,0.21,88.26,Tamil Nadu,12,2018
2595,OD2596,Willams,Snacks,Noodles,Tirunelveli,2015-06-21,West,615,0.15,92.25,Tamil Nadu,6,2015
2596,OD2597,Komal,Bakery,Breads & Buns,Vellore,2016-07-20,Central,2259,0.35,384.03,Tamil Nadu,7,2016
2597,OD2598,Ravi,Food Grains,Atta & Flour,Theni,2018-01-29,Central,2437,0.11,121.85,Tamil Nadu,1,2018
2598,OD2599,Arvind,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2018-09-10,Central,2266,0.34,181.28,Tamil Nadu,9,2018
2599,OD2600,Surya,Beverages,Soft Drinks,Karur,2018-07-23,Central,1791,0.21,770.13,Tamil Nadu,7,2018
2600,OD2601,Malik,Food Grains,Organic Staples,Vellore,2015-04-05,Central,985,0.14,443.25,Tamil Nadu,4,2015
2601,OD2602,Ravi,Food Grains,Atta & Flour,Salem,2016-10-12,Central,588,0.32,129.36,Tamil Nadu,10,2016
2602,OD2603,Shree,Snacks,Noodles,Tirunelveli,2015-02-11,Central,1695,0.23,762.75,Tamil Nadu,2,2015
2603,OD2604,Sheeba,Food Grains,Rice,Madurai,2016-09-03,Central,2478,0.14,594.72,Tamil Nadu,9,2016
2604,OD2605,Sabeela,Beverages,Health Drinks,Viluppuram,2016-07-20,Central,548,0.22,49.32,Tamil Nadu,7,2016
2605,OD2606,Yusuf,Bakery,Breads & Buns,Tenkasi,2018-01-29,Central,1467,0.32,396.09,Tamil Nadu,1,2018
2606,OD2607,Surya,Snacks,Cookies,Viluppuram,2018-09-18,Central,915,0.14,256.2,Tamil Nadu,9,2018
2607,OD2608,Haseena,Beverages,Health Drinks,Viluppuram,2015-09-07,Central,916,0.19,219.84,Tamil Nadu,9,2015
2608,OD2609,Veronica,Oil & Masala,Masalas,Kanyakumari,2016-09-15,Central,1034,0.15,341.22,Tamil Nadu,9,2016
2609,OD2610,Amrish,"Eggs, Meat & Fish",Fish,Dharmapuri,2015-02-11,Central,1772,0.3,230.36,Tamil Nadu,2,2015
2610,OD2611,Veronica,Beverages,Health Drinks,Krishnagiri,2018-09-10,Central,1999,0.25,359.82,Tamil Nadu,9,2018
2611,OD2612,Sheeba,Bakery,Biscuits,Kanyakumari,2015-04-05,Central,2052,0.26,143.64,Tamil Nadu,4,2015
2612,OD2613,Arvind,Bakery,Breads & Buns,Viluppuram,2018-05-20,Central,728,0.18,94.64,Tamil Nadu,5,2018
2613,OD2614,Sharon,Bakery,Breads & Buns,Karur,2015-02-11,Central,1151,0.3,368.32,Tamil Nadu,2,2015
2614,OD2615,Vince,"Eggs, Meat & Fish",Chicken,Coimbatore,2018-09-10,Central,2134,0.2,533.5,Tamil Nadu,9,2018
2615,OD2616,Krithika,Bakery,Cakes,Nagercoil,2018-09-10,Central,864,0.11,267.84,Tamil Nadu,9,2018
2616,OD2617,Surya,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2015-09-07,Central,687,0.34,103.05,Tamil Nadu,9,2015
2617,OD2618,Akash,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2017-02-27,Central,2342,0.32,608.92,Tamil Nadu,2,2017
2618,OD2619,Sheeba,Fruits & Veggies,Organic Fruits,Tenkasi,2017-08-03,Central,1090,0.28,316.1,Tamil Nadu,8,2017
2619,OD2620,Ridhesh,Fruits & Veggies,Fresh Fruits,Karur,2018-05-20,Central,1334,0.13,413.54,Tamil Nadu,5,2018
2620,OD2621,Ram,Snacks,Chocolates,Theni,2015-02-11,Central,2261,0.33,610.47,Tamil Nadu,2,2015
2621,OD2622,Komal,Snacks,Chocolates,Vellore,2018-12-09,Central,2220,0.15,865.8,Tamil Nadu,12,2018
2622,OD2623,Shree,Fruits & Veggies,Organic Fruits,Salem,2018-09-10,Central,2451,0.14,416.67,Tamil Nadu,9,2018
2623,OD2624,Verma,Bakery,Breads & Buns,Kanyakumari,2018-11-11,Central,2284,0.24,296.92,Tamil Nadu,11,2018
2624,OD2625,Adavan,Snacks,Chocolates,Salem,2018-05-20,Central,2234,0.21,580.84,Tamil Nadu,5,2018
2625,OD2626,James,Bakery,Breads & Buns,Dindigul,2016-08-13,Central,2048,0.28,102.4,Tamil Nadu,8,2016
2626,OD2627,Sabeela,Beverages,Soft Drinks,Coimbatore,2018-12-09,Central,2053,0.13,246.36,Tamil Nadu,12,2018
2627,OD2628,Harish,Beverages,Soft Drinks,Perambalur,2018-01-16,Central,1520,0.12,182.4,Tamil Nadu,1,2018
2628,OD2629,Yusuf,Fruits & Veggies,Fresh Fruits,Bodi,2018-05-20,Central,1317,0.23,474.12,Tamil Nadu,5,2018
2629,OD2630,Hussain,Beverages,Soft Drinks,Viluppuram,2016-11-21,Central,705,0.32,289.05,Tamil Nadu,11,2016
2630,OD2631,Ganesh,Bakery,Cakes,Vellore,2018-12-09,Central,1248,0.15,424.32,Tamil Nadu,12,2018
2631,OD2632,Veena,Oil & Masala,Masalas,Pudukottai,2015-04-05,Central,1143,0.19,457.2,Tamil Nadu,4,2015
2632,OD2633,Peer,"Eggs, Meat & Fish",Mutton,Trichy,2018-04-01,Central,1455,0.13,116.4,Tamil Nadu,4,2018
2633,OD2634,Sheeba,Food Grains,Dals & Pulses,Virudhunagar,2016-07-20,Central,2190,0.3,350.4,Tamil Nadu,7,2016
2634,OD2635,Vidya,Fruits & Veggies,Organic Fruits,Dindigul,2018-01-29,Central,711,0.35,170.64,Tamil Nadu,1,2018
2635,OD2636,Amrish,Food Grains,Dals & Pulses,Bodi,2018-09-10,Central,2174,0.2,673.94,Tamil Nadu,9,2018
2636,OD2637,Krithika,Fruits & Veggies,Organic Fruits,Cumbum,2017-12-20,Central,993,0.24,178.74,Tamil Nadu,12,2017
2637,OD2638,Vinne,"Eggs, Meat & Fish",Eggs,Nagercoil,2018-03-29,Central,1976,0.25,889.2,Tamil Nadu,3,2018
2638,OD2639,Willams,"Eggs, Meat & Fish",Mutton,Pudukottai,2016-07-20,Central,1671,0.22,100.26,Tamil Nadu,7,2016
2639,OD2640,Sharon,Bakery,Breads & Buns,Ooty,2016-11-21,Central,943,0.21,339.48,Tamil Nadu,11,2016
2640,OD2641,Mathew,Snacks,Cookies,Kanyakumari,2015-04-05,Central,1495,0.15,224.25,Tamil Nadu,4,2015
2641,OD2642,Komal,"Eggs, Meat & Fish",Chicken,Namakkal,2018-04-01,Central,1436,0.11,560.04,Tamil Nadu,4,2018
2642,OD2643,Vidya,Beverages,Health Drinks,Ooty,2016-07-20,Central,1545,0.25,355.35,Tamil Nadu,7,2016
2643,OD2644,Malik,Snacks,Noodles,Viluppuram,2018-01-16,Central,1188,0.35,368.28,Tamil Nadu,1,2018
2644,OD2645,Komal,Beverages,Soft Drinks,Virudhunagar,2016-09-15,Central,1081,0.27,345.92,Tamil Nadu,9,2016
2645,OD2646,Shah,Bakery,Biscuits,Nagercoil,2018-04-09,Central,1595,0.17,159.5,Tamil Nadu,4,2018
2646,OD2647,Verma,Food Grains,Dals & Pulses,Vellore,2018-05-20,Central,2218,0.17,842.84,Tamil Nadu,5,2018
2647,OD2648,Surya,"Eggs, Meat & Fish",Eggs,Cumbum,2016-09-13,Central,1787,0.22,107.22,Tamil Nadu,9,2016
2648,OD2649,Rumaiza,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2015-05-18,Central,1734,0.21,329.46,Tamil Nadu,5,2015
2649,OD2650,Sharon,Beverages,Soft Drinks,Ooty,2015-05-21,Central,593,0.28,41.51,Tamil Nadu,5,2015
2650,OD2651,Aditi,Oil & Masala,Edible Oil & Ghee,Salem,2015-07-22,Central,1878,0.1,319.26,Tamil Nadu,7,2015
2651,OD2652,Sharon,Snacks,Noodles,Madurai,2018-09-28,Central,521,0.11,177.14,Tamil Nadu,9,2018
2652,OD2653,Amrish,Food Grains,Rice,Trichy,2018-11-19,Central,1149,0.35,195.33,Tamil Nadu,11,2018
2653,OD2654,Adavan,Food Grains,Dals & Pulses,Tenkasi,2015-12-13,Central,805,0.16,177.1,Tamil Nadu,12,2015
2654,OD2655,Ridhesh,"Eggs, Meat & Fish",Mutton,Vellore,2018-01-02,Central,2066,0.21,723.1,Tamil Nadu,1,2018
2655,OD2656,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,2018-01-19,Central,2085,0.19,646.35,Tamil Nadu,1,2018
2656,OD2657,Surya,"Eggs, Meat & Fish",Eggs,Krishnagiri,2015-06-17,Central,1990,0.24,179.1,Tamil Nadu,6,2015
2657,OD2658,Sharon,Bakery,Breads & Buns,Trichy,2018-03-25,Central,2351,0.24,1034.44,Tamil Nadu,3,2018
2658,OD2659,Anu,"Eggs, Meat & Fish",Chicken,Bodi,2016-03-05,Central,1381,0.33,524.78,Tamil Nadu,3,2016
2659,OD2660,Hafiz,Oil & Masala,Spices,Namakkal,2016-07-12,Central,1413,0.32,113.04,Tamil Nadu,7,2016
2660,OD2661,Arvind,Oil & Masala,Masalas,Madurai,2016-01-03,Central,2419,0.19,145.14,Tamil Nadu,1,2016
2661,OD2662,Krithika,Food Grains,Dals & Pulses,Karur,2017-11-24,Central,1238,0.16,519.96,Tamil Nadu,11,2017
2662,OD2663,Yusuf,Food Grains,Atta & Flour,Coimbatore,2018-10-23,Central,668,0.34,240.48,Tamil Nadu,10,2018
2663,OD2664,Yadav,Fruits & Veggies,Organic Vegetables,Cumbum,2017-11-24,Central,2224,0.29,244.64,Tamil Nadu,11,2017
2664,OD2665,Mathew,Oil & Masala,Masalas,Chennai,2015-09-09,Central,1818,0.23,745.38,Tamil Nadu,9,2015
2665,OD2666,Esther,Beverages,Soft Drinks,Ramanadhapuram,2017-08-08,Central,1319,0.35,435.27,Tamil Nadu,8,2017
2666,OD2667,Aditi,Bakery,Breads & Buns,Karur,2017-11-24,Central,1403,0.33,547.17,Tamil Nadu,11,2017
2667,OD2668,Adavan,Beverages,Health Drinks,Perambalur,2017-01-31,Central,1789,0.33,107.34,Tamil Nadu,1,2017
2668,OD2669,Muneer,Food Grains,Organic Staples,Kanyakumari,2018-10-28,Central,1564,0.3,422.28,Tamil Nadu,10,2018
2669,OD2670,Jackson,"Eggs, Meat & Fish",Fish,Dharmapuri,2015-02-14,Central,652,0.26,260.8,Tamil Nadu,2,2015
2670,OD2671,Sudeep,Food Grains,Atta & Flour,Bodi,2015-07-26,Central,2318,0.17,486.78,Tamil Nadu,7,2015
2671,OD2672,Alan,Food Grains,Rice,Bodi,2018-01-02,Central,1482,0.17,474.24,Tamil Nadu,1,2018
2672,OD2673,Ridhesh,Food Grains,Dals & Pulses,Tenkasi,2018-11-19,Central,1179,0.27,506.97,Tamil Nadu,11,2018
2673,OD2674,Sudha,Bakery,Biscuits,Coimbatore,2018-09-11,Central,1856,0.1,723.84,Tamil Nadu,9,2018
2674,OD2675,Rumaiza,Beverages,Soft Drinks,Theni,2017-08-08,Central,1245,0.28,423.3,Tamil Nadu,8,2017
2675,OD2676,Malik,Beverages,Soft Drinks,Ramanadhapuram,2017-10-20,Central,2114,0.3,761.04,Tamil Nadu,10,2017
2676,OD2677,Vidya,Fruits & Veggies,Organic Vegetables,Tenkasi,2018-11-19,Central,2173,0.28,217.3,Tamil Nadu,11,2018
2677,OD2678,Ravi,Food Grains,Organic Staples,Nagercoil,2018-02-05,Central,1927,0.21,558.83,Tamil Nadu,2,2018
2678,OD2679,Ridhesh,Snacks,Chocolates,Vellore,2015-04-02,Central,1134,0.22,272.16,Tamil Nadu,4,2015
2679,OD2680,Vidya,Bakery,Cakes,Viluppuram,2017-07-14,Central,726,0.15,239.58,Tamil Nadu,7,2017
2680,OD2681,Sudha,Beverages,Soft Drinks,Dindigul,2017-11-24,Central,1750,0.31,175.0,Tamil Nadu,11,2017
2681,OD2682,Verma,Bakery,Biscuits,Viluppuram,2015-04-20,Central,2363,0.22,519.86,Tamil Nadu,4,2015
2682,OD2683,Shree,Oil & Masala,Edible Oil & Ghee,Nagercoil,2016-11-17,Central,553,0.2,165.9,Tamil Nadu,11,2016
2683,OD2684,Amrish,Beverages,Health Drinks,Pudukottai,2015-05-21,Central,1064,0.3,308.56,Tamil Nadu,5,2015
2684,OD2685,Akash,Snacks,Chocolates,Pudukottai,2018-09-11,Central,2262,0.1,135.72,Tamil Nadu,9,2018
2685,OD2686,Suresh,Snacks,Noodles,Cumbum,2018-10-09,Central,1277,0.11,498.03,Tamil Nadu,10,2018
2686,OD2687,Vidya,Fruits & Veggies,Organic Fruits,Virudhunagar,2017-10-20,Central,651,0.34,162.75,Tamil Nadu,10,2017
2687,OD2688,Aditi,Snacks,Cookies,Dindigul,2015-04-02,Central,2023,0.33,202.3,Tamil Nadu,4,2015
2688,OD2689,Adavan,Snacks,Noodles,Viluppuram,2018-12-23,Central,959,0.12,163.03,Tamil Nadu,12,2018
2689,OD2690,Veena,Bakery,Cakes,Bodi,2015-07-12,Central,2303,0.29,713.93,Tamil Nadu,7,2015
2690,OD2691,Vidya,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2016-10-19,Central,655,0.25,98.25,Tamil Nadu,10,2016
2691,OD2692,Ramesh,Beverages,Health Drinks,Nagercoil,2018-01-02,Central,2216,0.21,487.52,Tamil Nadu,1,2018
2692,OD2693,Malik,Fruits & Veggies,Fresh Fruits,Tirunelveli,2016-07-12,Central,2144,0.11,536.0,Tamil Nadu,7,2016
2693,OD2694,James,Oil & Masala,Edible Oil & Ghee,Madurai,2016-03-05,Central,2168,0.34,281.84,Tamil Nadu,3,2016
2694,OD2695,Hafiz,"Eggs, Meat & Fish",Mutton,Coimbatore,2015-02-06,Central,1863,0.14,726.57,Tamil Nadu,2,2015
2695,OD2696,Kumar,Bakery,Breads & Buns,Tenkasi,2015-05-21,Central,511,0.27,81.76,Tamil Nadu,5,2015
2696,OD2697,Jackson,Oil & Masala,Masalas,Cumbum,2018-10-23,Central,1615,0.29,500.65,Tamil Nadu,10,2018
2697,OD2698,Vince,Beverages,Soft Drinks,Dindigul,2017-12-01,Central,1281,0.15,64.05,Tamil Nadu,12,2017
2698,OD2699,Alan,Fruits & Veggies,Fresh Vegetables,Coimbatore,2018-02-05,Central,2430,0.16,170.1,Tamil Nadu,2,2018
2699,OD2700,Suresh,Food Grains,Dals & Pulses,Kanyakumari,2016-03-05,Central,2328,0.25,465.6,Tamil Nadu,3,2016
2700,OD2701,Shree,Fruits & Veggies,Organic Vegetables,Tenkasi,2018-12-02,Central,2032,0.29,243.84,Tamil Nadu,12,2018
2701,OD2702,Sheeba,"Eggs, Meat & Fish",Chicken,Salem,2015-10-17,Central,2243,0.27,1009.35,Tamil Nadu,10,2015
2702,OD2703,Anu,Snacks,Cookies,Karur,2015-09-12,Central,501,0.11,100.2,Tamil Nadu,9,2015
2703,OD2704,Shah,Fruits & Veggies,Organic Vegetables,Krishnagiri,2018-11-14,Central,1221,0.14,61.05,Tamil Nadu,11,2018
2704,OD2705,Komal,Oil & Masala,Spices,Trichy,2016-05-24,Central,1566,0.23,548.1,Tamil Nadu,5,2016
2705,OD2706,Arutra,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2018-12-23,Central,947,0.25,331.45,Tamil Nadu,12,2018
2706,OD2707,Sudha,Oil & Masala,Edible Oil & Ghee,Ooty,2018-03-31,Central,1732,0.17,294.44,Tamil Nadu,3,2018
2707,OD2708,Sheeba,"Eggs, Meat & Fish",Eggs,Karur,2016-10-02,East,1678,0.19,486.62,Tamil Nadu,10,2016
2708,OD2709,Veena,Bakery,Cakes,Krishnagiri,2018-03-17,East,1310,0.23,78.6,Tamil Nadu,3,2018
2709,OD2710,Vidya,"Eggs, Meat & Fish",Fish,Virudhunagar,2018-11-01,East,2242,0.2,986.48,Tamil Nadu,11,2018
2710,OD2711,Arutra,Fruits & Veggies,Organic Fruits,Namakkal,2018-03-06,East,1892,0.24,340.56,Tamil Nadu,3,2018
2711,OD2712,Yadav,Fruits & Veggies,Organic Vegetables,Virudhunagar,2018-09-02,East,1433,0.25,487.22,Tamil Nadu,9,2018
2712,OD2713,Anu,Snacks,Noodles,Dharmapuri,2016-08-08,East,1769,0.31,530.7,Tamil Nadu,8,2016
2713,OD2714,Mathew,Bakery,Cakes,Krishnagiri,2017-06-28,East,1668,0.3,200.16,Tamil Nadu,6,2017
2714,OD2715,Veronica,Fruits & Veggies,Organic Fruits,Nagercoil,2018-09-15,East,2460,0.24,1082.4,Tamil Nadu,9,2018
2715,OD2716,Hussain,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2016-08-08,East,1894,0.16,833.36,Tamil Nadu,8,2016
2716,OD2717,Vince,Snacks,Noodles,Pudukottai,2016-10-31,East,1519,0.31,455.7,Tamil Nadu,10,2016
2717,OD2718,Willams,Bakery,Breads & Buns,Nagercoil,2018-07-15,East,881,0.15,299.54,Tamil Nadu,7,2018
2718,OD2719,Arvind,Snacks,Noodles,Nagercoil,2017-09-03,East,615,0.33,239.85,Tamil Nadu,9,2017
2719,OD2720,Sundar,Food Grains,Atta & Flour,Ooty,2017-06-28,East,1402,0.18,252.36,Tamil Nadu,6,2017
2720,OD2721,Yadav,Bakery,Biscuits,Ooty,2015-10-31,East,1651,0.24,313.69,Tamil Nadu,10,2015
2721,OD2722,Suresh,"Eggs, Meat & Fish",Chicken,Perambalur,2016-11-23,East,860,0.19,240.8,Tamil Nadu,11,2016
2722,OD2723,Ravi,Fruits & Veggies,Organic Fruits,Salem,2016-10-31,East,1250,0.18,100.0,Tamil Nadu,10,2016
2723,OD2724,Krithika,Bakery,Breads & Buns,Tenkasi,2018-05-12,East,655,0.16,262.0,Tamil Nadu,5,2018
2724,OD2725,Veena,Beverages,Soft Drinks,Perambalur,2017-06-28,East,2168,0.35,737.12,Tamil Nadu,6,2017
2725,OD2726,Amy,Snacks,Noodles,Dharmapuri,2016-12-05,East,2351,0.3,517.22,Tamil Nadu,12,2016
2726,OD2727,Ram,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2015-09-29,East,1234,0.23,481.26,Tamil Nadu,9,2015
2727,OD2728,Adavan,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-11-05,East,569,0.23,34.14,Tamil Nadu,11,2018
